Order_ID,Order_Date,Customer,City,Category,Product,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Channel
SO000892,2022-10-23,Blessing Adeyemi,Port Harcourt,Mobile,Power Bank,7,1783,0,12481,10124.04,2356.96,Retail
SO000893,2023-06-01,Yusuf Jones,Abuja,Office,Desk,5,352,0.05,1672.0,1223.71,448.29,Wholesale
SO000894,2025-12-25,David Okafor,Abuja,Mobile,Laptop,7,980,0.1,6174.0,4258.28,1915.72,Wholesale
SO000895,2023-06-07,Patricia Adebayo,Johannesburg,Office,Desk,7,1082,0.05,7195.3,4179.98,3015.32,Retail
SO000896,2024-02-02,Michael Ogunleye,Johannesburg,Mobile,External SSD,3,926,0,2778,1956.15,821.85,Wholesale
SO000897,2022-05-10,Sarah Ibrahim,Enugu,Mobile,Smartphone,8,1504,0.05,11430.4,8335.47,3094.93,Online
SO000898,2024-12-22,Robert Eze,Dubai,Computing,Smartphone,2,399,0,798,541.63,256.37,Retail
SO000899,2022-08-21,Elizabeth Eze,Accra,Office,Monitor,4,1367,0,5468,3107.6,2360.4,Retail
SO000900,2025-01-12,William Eze,Accra,Electronics,Laptop,4,1147,0.15,3899.8,2182.35,1717.45,Wholesale
SO000901,2025-08-06,Charles Thomas,London,Mobile,Monitor,6,1176,0.1,6350.4,4605.91,1744.49,Retail
SO000902,2023-06-13,James Anderson,London,Electronics,Webcam,4,152,0.15,516.8,410.07,106.73,Online
SO000903,2025-03-31,John Williams,Enugu,Electronics,Desk,4,365,0.05,1387.0,1022.96,364.04,Retail
SO000904,2025-01-31,David Anderson,Kano,Computing,Desk,7,968,0.15,5759.6,3411.99,2347.61,Wholesale
SO000905,2023-12-10,Ngozi Bello,Lagos,Mobile,Smartphone,8,399,0.2,2553.6,1821.81,731.79,Online
SO000906,2022-09-05,Elizabeth Mensah,Kano,Office,Webcam,3,710,0.15,1810.5,1274.25,536.25,Retail
SO000907,2025-01-14,Aisha Anderson,Ibadan,Office,Office Chair,6,569,0,3414,2399.43,1014.57,Online
SO000908,2022-10-24,Tunde Eze,New York,Electronics,Smartphone,6,1737,0.15,8858.7,5226.42,3632.28,Wholesale
SO000909,2022-07-04,Jennifer Davis,Port Harcourt,Mobile,Router,4,564,0,2256,1397.77,858.23,Retail
SO000910,2023-10-11,Ngozi Miller,Toronto,Accessories,External SSD,4,1220,0.2,3904.0,2319.4,1584.6,Online
SO000911,2022-05-22,Michael Adebayo,Port Harcourt,Electronics,Router,1,1475,0.1,1327.5,1020.71,306.79,Wholesale
SO000912,2022-10-14,Aisha Thomas,London,Electronics,Smartphone,1,462,0.1,415.8,296.29,119.51,Online
SO000913,2022-04-24,Tunde Williams,London,Accessories,Mouse,6,1302,0.05,7421.4,4622.36,2799.04,Online
SO000914,2024-10-26,Sarah Miller,Cape Town,Office,Webcam,3,1578,0.05,4497.3,3486.0,1011.3,Online
SO000915,2023-06-04,Susan Miller,Dubai,Mobile,USB Hub,5,754,0.15,3204.5,2320.06,884.44,Wholesale
SO000916,2022-04-26,Linda Williams,London,Electronics,Laptop,2,757,0.05,1438.3,868.46,569.84,Online
SO000917,2024-10-06,James Davis,Kano,Electronics,Router,1,188,0.1,169.2,133.2,36.0,Retail
SO000918,2025-08-06,Sarah Smith,Kano,Mobile,Desk,8,1328,0.15,9030.4,6049.3,2981.1,Online
SO000919,2025-04-03,William Okoye,Cape Town,Mobile,Headphones,4,1668,0.15,5671.2,4168.61,1502.59,Online
SO000920,2024-01-19,Chinedu Mensah,London,Electronics,Desk,5,971,0.15,4126.75,3298.68,828.07,Wholesale
SO000921,2022-05-03,Jennifer Wilson,New York,Accessories,Mouse,6,1634,0.05,9313.8,7527.33,1786.47,Online
SO000922,2025-11-05,Mary Eze,Cape Town,Computing,Printer,2,1525,0.05,2897.5,2159.11,738.39,Wholesale
SO000923,2025-07-10,John Thomas,Port Harcourt,Computing,Monitor,1,272,0.2,217.6,145.37,72.23,Wholesale
SO000924,2022-06-11,William Davis,Dubai,Accessories,USB Hub,4,489,0,1956,1297.31,658.69,Online
SO000925,2022-04-18,Ada Okoye,New York,Mobile,Power Bank,5,666,0.05,3163.5,2480.32,683.18,Online
SO000926,2025-01-08,Elizabeth Jones,Lagos,Office,Office Chair,7,1597,0.05,10620.05,8374.79,2245.26,Wholesale
SO000927,2023-07-18,Yusuf Ogunleye,Benin City,Computing,Monitor,1,1772,0.2,1417.6,935.48,482.12,Retail
SO000928,2022-02-27,Chinedu Jones,Abuja,Computing,External SSD,8,1360,0.1,9792.0,6141.09,3650.91,Online
SO000929,2024-05-29,Susan Wilson,Toronto,Computing,Power Bank,6,28,0,168,130.06,37.94,Online
SO000930,2025-04-12,Thomas Okoye,New York,Office,Tablet,5,1458,0.1,6561.0,5071.62,1489.38,Wholesale
SO000931,2022-09-28,Sarah Johnson,Abuja,Electronics,Webcam,5,1123,0.1,5053.5,3095.28,1958.22,Retail
SO000932,2023-05-01,Tunde Okoye,Toronto,Computing,Router,3,990,0.2,2376.0,1650.24,725.76,Online
SO000933,2022-12-25,Chinedu Ogunleye,Johannesburg,Mobile,Printer,5,1752,0,8760,5337.37,3422.63,Retail
SO000934,2023-06-09,Michael Thomas,Enugu,Computing,Router,3,260,0.15,663.0,401.19,261.81,Online
SO000935,2025-02-23,Susan Mensah,Accra,Electronics,Desk,3,1268,0.15,3233.4,2518.37,715.03,Wholesale
SO000936,2022-08-26,Charles Ogunleye,Kano,Mobile,Laptop,1,454,0.15,385.9,266.73,119.17,Online
SO000937,2025-12-27,Susan Williams,Port Harcourt,Computing,Headphones,7,1726,0.05,11477.9,8903.14,2574.76,Wholesale
SO000938,2022-04-07,Blessing Musa,Dubai,Office,USB Hub,5,773,0.15,3285.25,2568.31,716.94,Retail
SO000939,2025-09-18,Joseph Ogunleye,Johannesburg,Accessories,Laptop,2,614,0,1228,736.93,491.07,Retail
SO000940,2025-01-31,Aisha Adebayo,Nairobi,Accessories,Tablet,1,209,0.05,198.55,129.97,68.58,Wholesale
SO000941,2025-10-13,James Smith,Port Harcourt,Computing,Laptop,2,1689,0,3378,2731.81,646.19,Retail
SO000942,2022-06-04,Mary Eze,Benin City,Office,Headphones,5,1615,0.1,7267.5,5399.45,1868.05,Online
SO000943,2025-03-12,Tunde Adebayo,Abuja,Electronics,Printer,8,1652,0,13216,7741.48,5474.52,Retail
SO000944,2022-05-14,Ada Davis,Lagos,Electronics,Printer,6,114,0,684,526.92,157.08,Wholesale
SO000945,2025-09-07,Blessing Ibrahim,London,Office,External SSD,5,985,0,4925,3878.79,1046.21,Wholesale
SO000946,2024-10-17,Sarah Smith,Enugu,Office,Smartphone,3,1492,0.2,3580.8,1976.05,1604.75,Retail
SO000947,2022-12-10,James Miller,London,Accessories,Laptop,8,699,0.05,5312.4,3198.12,2114.28,Online
SO000948,2025-12-17,Ada Mensah,Cape Town,Accessories,Smartphone,8,1054,0.1,7588.8,5841.97,1746.83,Wholesale
SO000949,2024-02-05,Karen Ogunleye,Nairobi,Office,External SSD,4,1683,0,6732,4074.74,2657.26,Wholesale
SO000950,2022-12-29,Karen Jones,Port Harcourt,Accessories,Keyboard,4,1469,0,5876,3955.44,1920.56,Retail
SO000951,2023-10-04,Aisha Adebayo,New York,Computing,Mouse,3,495,0,1485,1010.7,474.3,Online
SO000952,2025-03-10,William Bello,Kano,Computing,Webcam,4,756,0,3024,2106.22,917.78,Online
SO000953,2023-04-10,James Johnson,Johannesburg,Mobile,Headphones,4,1695,0.05,6441.0,4979.59,1461.41,Online
SO000954,2025-09-25,Fatima Anderson,Benin City,Electronics,Tablet,1,803,0.1,722.7,413.12,309.58,Wholesale
SO000955,2023-07-11,Ada Eze,Toronto,Office,Keyboard,7,908,0.15,5402.6,3619.02,1783.58,Online
SO000956,2023-01-08,Jennifer Brown,Cape Town,Computing,Printer,6,459,0.1,2478.6,1778.21,700.39,Online
SO000957,2022-12-28,Patricia Jones,London,Computing,USB Hub,8,1585,0,12680,9915.28,2764.72,Wholesale
SO000958,2025-05-22,Aisha Musa,New York,Mobile,Laptop,7,1269,0,8883,5256.34,3626.66,Wholesale
SO000959,2025-12-24,Yusuf Anderson,Nairobi,Mobile,External SSD,1,1737,0.2,1389.6,942.31,447.29,Wholesale
SO000960,2022-08-18,James Adeyemi,Kano,Mobile,Laptop,8,1278,0.05,9712.8,7313.32,2399.48,Retail
SO000961,2025-01-09,Fatima Okoye,London,Accessories,Laptop,7,1666,0,11662,9250.95,2411.05,Online
SO000962,2024-06-05,Karen Eze,Ibadan,Office,Office Chair,8,1450,0.05,11020.0,7338.38,3681.62,Wholesale
SO000963,2022-09-26,Chinedu Williams,Nairobi,Accessories,Office Chair,8,1178,0,9424,5581.17,3842.83,Wholesale
SO000964,2024-10-29,Thomas Ogunleye,Dubai,Accessories,External SSD,3,719,0.2,1725.6,1022.27,703.33,Online
SO000965,2023-01-09,John Ogunleye,Johannesburg,Accessories,Printer,2,1247,0,2494,1626.75,867.25,Retail
SO000966,2025-07-08,William Williams,Johannesburg,Mobile,Mouse,7,1322,0.15,7865.9,5432.49,2433.41,Retail
SO000967,2023-03-05,Sarah Miller,Johannesburg,Computing,USB Hub,2,1648,0.15,2801.6,1843.15,958.45,Retail
SO000968,2024-04-10,Robert Brown,Toronto,Mobile,Desk,4,545,0,2180,1636.31,543.69,Online
SO000969,2025-07-12,Tunde Bello,Lagos,Electronics,Webcam,8,332,0.05,2523.2,2054.37,468.83,Online
SO000970,2025-02-10,Ada Adebayo,Abuja,Computing,External SSD,4,427,0.05,1622.6,1306.02,316.58,Online
SO000971,2023-02-01,Susan Jones,Port Harcourt,Office,External SSD,2,318,0,636,381.75,254.25,Retail
SO000972,2022-01-30,Aisha Okafor,Lagos,Computing,Monitor,1,427,0.2,341.6,205.88,135.72,Wholesale
SO000973,2023-03-02,Susan Anderson,London,Accessories,Webcam,6,1353,0.05,7712.1,4833.4,2878.7,Wholesale
SO000974,2023-09-30,Mary Adeyemi,Enugu,Computing,Power Bank,4,703,0,2812,1723.15,1088.85,Retail
SO000975,2022-11-27,Tunde Davis,Abuja,Computing,Desk,2,163,0.1,293.4,231.93,61.47,Online
SO000976,2023-05-07,Linda Smith,Johannesburg,Mobile,Office Chair,8,1084,0.1,7804.8,4322.81,3481.99,Retail
SO000977,2023-07-03,Daniel Adebayo,Toronto,Electronics,External SSD,7,771,0,5397,4163.16,1233.84,Online
SO000978,2023-04-10,Fatima Adebayo,Port Harcourt,Mobile,Mouse,2,615,0.2,984.0,780.9,203.1,Wholesale
SO000979,2024-06-22,Jennifer Eze,Dubai,Electronics,Router,4,1579,0.05,6000.2,3801.91,2198.29,Online
SO000980,2023-04-06,Karen Bello,Abuja,Computing,Tablet,3,1387,0.2,3328.8,2237.07,1091.73,Online
SO000981,2024-09-12,Joseph Adeyemi,Ibadan,Mobile,Headphones,3,1488,0.1,4017.6,2489.02,1528.58,Wholesale
SO000982,2024-12-28,David Davis,Johannesburg,Mobile,Router,8,23,0.05,174.8,141.81,32.99,Online
SO000983,2023-06-11,Joseph Davis,Cape Town,Office,Tablet,5,922,0.15,3918.5,2532.67,1385.83,Retail
SO000984,2025-10-23,David Thomas,Ibadan,Computing,Webcam,4,617,0.05,2344.6,1778.11,566.49,Retail
SO000985,2025-05-17,Ada Anderson,Ibadan,Electronics,Keyboard,5,1480,0.2,5920.0,3516.08,2403.92,Wholesale
SO000986,2025-02-18,Jennifer Okafor,Enugu,Electronics,Desk,8,180,0.1,1296.0,894.73,401.27,Wholesale
SO000987,2022-03-06,Aisha Smith,Abuja,Electronics,External SSD,5,1202,0.05,5709.5,3383.2,2326.3,Wholesale
SO000988,2025-03-02,Ibrahim Wilson,Accra,Computing,Desk,7,1361,0,9527,6621.68,2905.32,Wholesale
SO000989,2023-12-30,Thomas Musa,Accra,Office,Router,3,688,0.05,1960.8,1194.52,766.28,Retail
SO000990,2023-10-23,Elizabeth Brown,Port Harcourt,Mobile,Desk,4,579,0.15,1968.6,1306.04,662.56,Retail
SO000991,2024-06-09,Susan Johnson,Nairobi,Computing,Office Chair,6,1663,0.2,7982.4,5844.32,2138.08,Wholesale
SO000992,2023-11-18,Emeka Eze,Cape Town,Mobile,USB Hub,8,341,0,2728,1515.22,1212.78,Retail
SO000993,2025-05-02,Daniel Davis,Benin City,Computing,Smartphone,5,931,0.05,4422.25,3005.77,1416.48,Wholesale
SO000994,2024-01-20,John Brown,Enugu,Office,Power Bank,8,1344,0.05,10214.4,8172.78,2041.62,Wholesale
SO000995,2025-02-18,Ngozi Smith,Benin City,Office,Monitor,6,1347,0,8082,6609.14,1472.86,Wholesale
SO000996,2022-11-18,David Brown,Ibadan,Computing,Office Chair,1,480,0.1,432.0,326.95,105.05,Retail
SO000997,2023-01-07,Jennifer Bello,Accra,Computing,Mouse,8,1709,0.1,12304.8,7153.38,5151.42,Retail
SO000998,2023-06-25,Michael Okoye,Dubai,Accessories,Router,7,1566,0.1,9865.8,5499.85,4365.95,Wholesale
SO000999,2022-07-01,James Miller,Port Harcourt,Office,Mouse,4,1140,0,4560,3416.31,1143.69,Retail
SO001000,2025-01-18,Yusuf Brown,Nairobi,Mobile,Smartphone,5,921,0.05,4374.75,3279.77,1094.98,Wholesale
SO001001,2023-07-19,Barbara Davis,Cape Town,Accessories,External SSD,8,1577,0.2,10092.8,5661.63,4431.17,Wholesale
SO001002,2023-02-19,Chinedu Bello,Johannesburg,Accessories,Mouse,2,111,0.05,210.9,145.19,65.71,Wholesale
SO001003,2022-07-09,Chinedu Ogunleye,London,Mobile,Keyboard,2,1465,0.15,2490.5,1760.9,729.6,Online
SO001004,2022-12-31,David Adebayo,Johannesburg,Electronics,Monitor,8,951,0.2,6086.4,4657.34,1429.06,Wholesale
SO001005,2024-09-08,John Mensah,Enugu,Office,External SSD,5,1192,0.15,5066.0,3328.97,1737.03,Retail
SO001006,2022-08-21,Sarah Okafor,Ibadan,Office,Printer,6,536,0.15,2733.6,2177.79,555.81,Retail
SO001007,2022-09-28,Fatima Davis,New York,Mobile,Router,2,1199,0,2398,1374.34,1023.66,Retail
SO001008,2024-07-28,Barbara Bello,London,Electronics,Printer,5,1371,0.15,5826.75,4092.5,1734.25,Retail
SO001009,2022-05-17,Patricia Williams,Benin City,Computing,Router,2,498,0,996,699.67,296.33,Online
SO001010,2024-12-29,Fatima Ogunleye,Kano,Accessories,Desk,6,1310,0,7860,5738.31,2121.69,Online
SO001011,2024-07-20,Mary Ibrahim,Cape Town,Accessories,Smartphone,5,1716,0.1,7722.0,5658.74,2063.26,Online
SO001012,2023-07-17,Robert Okoye,Ibadan,Computing,Printer,1,1343,0,1343,1017.09,325.91,Wholesale
SO001013,2024-10-05,Daniel Okoye,Johannesburg,Office,Power Bank,1,1149,0,1149,936.52,212.48,Wholesale
SO001014,2024-11-27,David Eze,London,Electronics,Tablet,5,390,0.05,1852.5,1043.36,809.14,Wholesale
SO001015,2025-01-14,Susan Thomas,London,Electronics,Tablet,7,1667,0.1,10502.1,7811.39,2690.71,Online
SO001016,2025-12-26,Ngozi Thomas,Ibadan,Computing,Smartphone,2,1018,0.1,1832.4,1274.16,558.24,Online
SO001017,2023-01-16,Thomas Okoye,Enugu,Accessories,Monitor,5,755,0.15,3208.75,1823.67,1385.08,Online
SO001018,2022-03-06,Patricia Williams,London,Office,Router,7,1070,0.2,5992.0,4456.29,1535.71,Retail
SO001019,2023-04-07,Fatima Adeyemi,Port Harcourt,Computing,Desk,1,1217,0.2,973.6,672.42,301.18,Wholesale
SO001020,2022-03-11,Charles Bello,Lagos,Office,Printer,1,738,0.15,627.3,482.18,145.12,Wholesale
SO001021,2023-04-03,Linda Ogunleye,Nairobi,Computing,Monitor,3,757,0.15,1930.35,1082.53,847.82,Online
SO001022,2025-05-03,Jessica Smith,Cape Town,Accessories,Office Chair,8,730,0.1,5256.0,4063.6,1192.4,Retail
SO001023,2025-04-04,James Williams,Kano,Mobile,Smartphone,5,1418,0.15,6026.5,3555.61,2470.89,Online
SO001024,2024-02-28,Ada Ibrahim,Toronto,Office,Printer,6,929,0.1,5016.6,3826.54,1190.06,Online
SO001025,2025-12-02,Michael Jones,Dubai,Accessories,Keyboard,7,466,0.05,3098.9,2175.97,922.93,Online
SO001026,2025-01-26,Joseph Jones,Nairobi,Mobile,Tablet,6,1196,0,7176,5882.6,1293.4,Online
SO001027,2022-06-02,Jessica Adeyemi,Port Harcourt,Office,Tablet,7,1065,0.1,6709.5,3869.49,2840.01,Retail
SO001028,2023-08-22,Ibrahim Wilson,Abuja,Office,Printer,1,883,0.05,838.85,632.58,206.27,Wholesale
SO001029,2024-07-15,Karen Williams,Kano,Mobile,Tablet,8,490,0.05,3724.0,2261.39,1462.61,Retail
SO001030,2024-09-14,Ngozi Eze,Port Harcourt,Electronics,Power Bank,2,1681,0.05,3193.9,2437.85,756.05,Retail
SO001031,2024-04-08,Yusuf Mensah,Toronto,Mobile,Monitor,7,278,0,1946,1291.42,654.58,Wholesale
SO001032,2024-06-25,Susan Davis,Abuja,Accessories,Keyboard,1,423,0.05,401.85,327.21,74.64,Online
SO001033,2022-02-05,Susan Ibrahim,Benin City,Electronics,USB Hub,4,770,0,3080,1698.81,1381.19,Wholesale
SO001034,2024-02-08,Karen Okoye,Abuja,Computing,Desk,2,1235,0,2470,1657.75,812.25,Online
SO001035,2022-01-06,Charles Bello,Nairobi,Mobile,USB Hub,3,1076,0,3228,1946.45,1281.55,Wholesale
SO001036,2023-09-16,Thomas Jones,Cape Town,Office,Laptop,8,1159,0,9272,5366.88,3905.12,Retail
SO001037,2025-04-20,William Brown,Toronto,Office,Power Bank,8,1265,0,10120,7952.34,2167.66,Online
SO001038,2022-12-15,Mary Okoye,Kano,Office,Smartphone,8,1121,0.2,7174.4,4929.9,2244.5,Wholesale
SO001039,2024-09-07,Joseph Musa,Nairobi,Accessories,Office Chair,6,1720,0,10320,6348.17,3971.83,Retail
SO001040,2023-06-28,Daniel Okoye,Enugu,Computing,Router,7,1462,0.15,8698.9,5463.48,3235.42,Online
SO001041,2022-07-18,Aisha Williams,Abuja,Accessories,Desk,1,312,0.1,280.8,212.96,67.84,Retail
SO001042,2025-01-02,Susan Ogunleye,London,Mobile,Monitor,7,1721,0.05,11444.65,7448.04,3996.61,Retail
SO001043,2022-10-24,Mary Mensah,Nairobi,Office,Desk,8,1618,0,12944,8783.81,4160.19,Online
SO001044,2023-01-15,Jennifer Bello,Cape Town,Office,External SSD,1,283,0.15,240.55,175.27,65.28,Wholesale
SO001045,2022-09-01,Ngozi Bello,Dubai,Mobile,Mouse,3,894,0.15,2279.7,1263.58,1016.12,Wholesale
SO001046,2025-03-27,Ibrahim Williams,Enugu,Mobile,Router,3,1019,0.15,2598.45,2070.48,527.97,Retail
SO001047,2024-01-02,Charles Brown,Kano,Computing,Tablet,6,1747,0.1,9433.8,7363.3,2070.5,Wholesale
SO001048,2024-05-29,Emeka Bello,New York,Accessories,Printer,6,22,0.2,105.6,81.42,24.18,Online
SO001049,2022-02-25,Mary Brown,Toronto,Accessories,Smartphone,4,1587,0,6348,3641.48,2706.52,Online
SO001050,2023-12-10,Mary Davis,Lagos,Computing,Printer,6,1634,0.05,9313.8,6120.1,3193.7,Online
SO001051,2022-09-23,Charles Johnson,Toronto,Computing,Office Chair,2,1306,0,2612,1889.57,722.43,Online
SO001052,2023-02-27,Linda Williams,Benin City,Electronics,USB Hub,2,1455,0.2,2328.0,1633.87,694.13,Online
SO001053,2023-04-15,Linda Johnson,Accra,Accessories,Power Bank,5,708,0.15,3009.0,2272.39,736.61,Online
SO001054,2022-01-22,Ibrahim Williams,Kano,Office,Printer,5,1162,0.2,4648.0,3452.77,1195.23,Wholesale
SO001055,2023-09-14,Ngozi Mensah,New York,Electronics,USB Hub,6,288,0,1728,1141.68,586.32,Wholesale
SO001056,2025-12-31,Michael Miller,Cape Town,Mobile,Webcam,6,670,0,4020,2710.07,1309.93,Retail
SO001057,2024-11-25,Robert Miller,Nairobi,Mobile,Headphones,6,1441,0.15,7349.1,5154.63,2194.47,Wholesale
SO001058,2025-08-02,Daniel Adeyemi,Dubai,Computing,Tablet,2,1777,0.2,2843.2,2131.5,711.7,Wholesale
SO001059,2022-03-02,Daniel Okoye,Kano,Electronics,USB Hub,1,579,0,579,415.35,163.65,Online
SO001060,2024-03-02,William Adeyemi,Ibadan,Computing,Office Chair,7,486,0,3402,2394.09,1007.91,Online
SO001061,2024-01-12,Michael Okafor,Nairobi,Mobile,Headphones,8,261,0.15,1774.8,1270.6,504.2,Retail
SO001062,2025-10-18,Blessing Okoye,Cape Town,Electronics,Smartphone,5,865,0.2,3460.0,1987.76,1472.24,Online
SO001063,2023-05-03,Ada Wilson,Cape Town,Accessories,Webcam,1,1622,0.1,1459.8,1125.69,334.11,Online
SO001064,2024-04-20,William Bello,Port Harcourt,Mobile,Webcam,5,1255,0.15,5333.75,2983.7,2350.05,Wholesale
SO001065,2024-06-23,Susan Okafor,Lagos,Computing,Printer,4,1573,0,6292,5149.92,1142.08,Online
SO001066,2025-08-13,Barbara Brown,Lagos,Mobile,Webcam,3,1008,0.05,2872.8,2308.17,564.63,Online
SO001067,2024-11-18,Susan Brown,New York,Office,Keyboard,8,534,0.15,3631.2,2692.49,938.71,Online
SO001068,2024-11-08,Charles Mensah,New York,Electronics,Tablet,6,929,0.1,5016.6,3496.9,1519.7,Online
SO001069,2023-05-05,Patricia Adeyemi,Benin City,Electronics,Laptop,4,619,0.2,1980.8,1524.97,455.83,Retail
SO001070,2023-07-23,Ibrahim Brown,Cape Town,Office,Mouse,1,1166,0.15,991.1,545.25,445.85,Retail
SO001071,2024-07-17,William Mensah,Port Harcourt,Mobile,USB Hub,7,931,0,6517,4311.18,2205.82,Retail
SO001072,2025-10-12,Mary Johnson,Accra,Electronics,External SSD,2,743,0.05,1411.7,972.2,439.5,Retail
SO001073,2025-05-19,Daniel Bello,Abuja,Accessories,Smartphone,4,942,0.05,3579.6,2926.85,652.75,Online
SO001074,2025-05-26,John Jones,Port Harcourt,Electronics,Desk,2,135,0.1,243.0,190.83,52.17,Retail
SO001075,2024-12-24,Robert Adebayo,Cape Town,Computing,USB Hub,4,1399,0.15,4756.6,2984.05,1772.55,Wholesale
SO001076,2024-08-28,Susan Ibrahim,Lagos,Office,Mouse,5,1448,0.15,6154.0,4985.66,1168.34,Wholesale
SO001077,2022-03-04,Linda Thomas,Johannesburg,Computing,Monitor,3,833,0.1,2249.1,1763.57,485.53,Wholesale
SO001078,2022-05-13,William Jones,Ibadan,Electronics,External SSD,2,40,0.05,76.0,49.31,26.69,Wholesale
SO001079,2025-07-01,Emeka Ibrahim,Cape Town,Electronics,Desk,2,1398,0.2,2236.8,1414.5,822.3,Online
SO001080,2024-11-29,Yusuf Thomas,London,Computing,Power Bank,1,1421,0.05,1349.95,1102.81,247.14,Retail
SO001081,2024-12-20,Charles Johnson,Toronto,Office,Laptop,3,67,0,201,152.39,48.61,Online
SO001082,2025-09-11,Susan Davis,Lagos,Computing,Headphones,5,1216,0.2,4864.0,3220.97,1643.03,Online
SO001083,2023-11-14,Barbara Okafor,Nairobi,Office,Office Chair,6,720,0.15,3672.0,2070.43,1601.57,Retail
SO001084,2022-12-17,Chinedu Wilson,Lagos,Electronics,Headphones,8,889,0,7112,5558.28,1553.72,Wholesale
SO001085,2022-02-12,Yusuf Johnson,Benin City,Accessories,External SSD,2,115,0,230,187.56,42.44,Online
SO001086,2022-10-22,Chinedu Williams,Cape Town,Office,Laptop,3,1226,0,3678,2872.99,805.01,Online
SO001087,2025-09-05,Elizabeth Miller,Ibadan,Mobile,Headphones,8,1353,0.05,10282.8,6570.4,3712.4,Online
SO001088,2022-09-13,Susan Ogunleye,Enugu,Electronics,Power Bank,5,393,0.05,1866.75,1149.47,717.28,Wholesale
SO001089,2024-05-07,Emeka Wilson,Cape Town,Mobile,USB Hub,6,315,0.1,1701.0,1339.34,361.66,Retail
SO001090,2022-10-03,Yusuf Miller,Toronto,Mobile,Smartphone,5,1500,0,7500,5967.98,1532.02,Retail
SO001091,2025-04-13,Patricia Jones,Nairobi,Office,Printer,8,642,0,5136,3532.02,1603.98,Online
SO001092,2024-09-01,Susan Eze,Ibadan,Electronics,Office Chair,2,1325,0,2650,1950.1,699.9,Online
SO001093,2024-11-01,Karen Davis,Ibadan,Mobile,Monitor,2,553,0,1106,712.03,393.97,Wholesale
SO001094,2024-03-10,Ngozi Okoye,Abuja,Electronics,Webcam,8,871,0,6968,4300.98,2667.02,Online
SO001095,2023-06-28,Jessica Okafor,Kano,Electronics,Monitor,5,1683,0.2,6732.0,4858.09,1873.91,Retail
SO001096,2025-05-09,Tunde Musa,Kano,Computing,Monitor,5,289,0,1445,840.59,604.41,Wholesale
SO001097,2024-02-01,Tunde Adebayo,Johannesburg,Computing,Headphones,7,284,0,1988,1333.64,654.36,Wholesale
SO001098,2024-12-06,Patricia Eze,London,Office,Office Chair,2,228,0.05,433.2,289.45,143.75,Retail
SO001099,2022-06-24,Ngozi Adebayo,Dubai,Accessories,Power Bank,3,1517,0.2,3640.8,2452.57,1188.23,Wholesale
SO001100,2022-11-14,Mary Ibrahim,Port Harcourt,Mobile,Desk,7,1368,0.1,8618.4,5336.29,3282.11,Wholesale
SO001101,2023-03-05,Patricia Johnson,Cape Town,Accessories,Router,5,1646,0.05,7818.5,5517.23,2301.27,Online
SO001102,2023-07-24,Jennifer Adeyemi,Accra,Accessories,Headphones,4,1364,0,5456,3398.99,2057.01,Wholesale
SO001103,2023-10-22,Emeka Adebayo,New York,Mobile,Monitor,8,126,0.05,957.6,630.82,326.78,Wholesale
SO001104,2023-12-12,James Wilson,Kano,Mobile,Mouse,8,1682,0,13456,7714.36,5741.64,Retail
SO001105,2023-01-07,Thomas Miller,Accra,Accessories,Monitor,3,387,0.1,1044.9,588.07,456.83,Wholesale
SO001106,2023-01-10,Joseph Mensah,Dubai,Computing,Power Bank,8,1181,0.15,8030.8,5111.86,2918.94,Online
SO001107,2022-09-17,Ibrahim Davis,Benin City,Mobile,USB Hub,7,1465,0.15,8716.75,5557.23,3159.52,Online
SO001108,2023-04-09,Linda Jones,Lagos,Computing,Desk,3,1534,0.15,3911.7,2710.55,1201.15,Wholesale
